dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
679,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.685961,0.056057,0.84509,0.027823,0.839225,0.037043,0.853773,0.044175,0.845955,0.028323,0.846499,0.028247,0.692998,0.056493
1825,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.679747,0.056677,0.841123,0.028301,0.829314,0.037991,0.858616,0.043972,0.843319,0.028605,0.843965,0.028564,0.68793,0.057128
2592,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.679716,0.056569,0.841111,0.028257,0.829354,0.038069,0.858525,0.043961,0.843292,0.028548,0.84394,0.028505,0.68788,0.05701
15984,svm_rbf,"{'classifier__C': 3000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.688631,0.056774,0.847162,0.027957,0.84681,0.036105,0.847682,0.045054,0.846743,0.028732,0.847246,0.02864,0.694492,0.057279
13629,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.68061,0.055724,0.842707,0.027588,0.839205,0.037408,0.847884,0.045406,0.842974,0.028164,0.843544,0.028107,0.687089,0.056215
6580,svm_rbf,"{'classifier__C': 3000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.686162,0.056605,0.845482,0.027992,0.841784,0.036808,0.850958,0.045148,0.845836,0.028663,0.846371,0.028582,0.692742,0.057165
6581,svm_rbf,"{'classifier__C': 3000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.686152,0.056626,0.845475,0.028006,0.841774,0.036839,0.850958,0.045148,0.84583,0.028674,0.846366,0.028593,0.692732,0.057185
15792,svm_rbf,"{'classifier__C': 10000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.688867,0.057635,0.847138,0.02847,0.845705,0.0368,0.84926,0.044856,0.846981,0.029122,0.847482,0.029031,0.694964,0.058061
15793,svm_rbf,"{'classifier__C': 10000, 'classifier__gamma': 0.005, 'classifier__kernel': 'rbf'}",0.688861,0.057615,0.847138,0.028458,0.845715,0.036766,0.849245,0.044816,0.84698,0.029107,0.84748,0.029018,0.69496,0.058036
3505,svm_rbf,"{'classifier__C': 1000, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.68166,0.057113,0.844766,0.027785,0.853323,0.034839,0.832079,0.047418,0.842096,0.029205,0.842701,0.028961,0.685402,0.057923
